Comparison,diff.btw,diff.win,effect,overlap,OTU,baseMean,Kingdom,Phylum,Class,Order,Family,Genus,Species,Significance
Antibiotics (2X) _vs_ Antibiotics (5X),-1.6967805347328406,4.349959332345215,-0.37600313407593267,0.31770880857926515,Seq_27,0.0024886022019152284,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,M2PB4-65_termite_group,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-8.932420784590427,6.325856633019491,-1.3360242748755584,0.06771220268144004,Seq_28,1.3749993602371395,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.1516513040429492,2.687143765982139,0.3541006649786962,0.3229171243820439,Seq_32,0.018826100120168946,Archaea,Rare,Methanosarcinia,Methanosarciniales,Methanosarcinaceae,Methanimicrococcus,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-2.45260515879927,2.410767200323501,-0.9766325944268698,0.0725424130337005,Seq_33,0.01693410226416225,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),2.112881754563661,4.277124569533201,0.43039420633451186,0.3108813227407097,Seq_35,0.005033219247030401,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-6.085671156194068,7.535217626757169,-0.9669234021564386,0.1139917747882861,Seq_36,1.613374928067321,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Dysgonomonas,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),2.700881854322522,5.0184991888933395,0.511123471234189,0.27979335730170235,Seq_37,0.01593852761559627,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-4.058228450653044,4.357401159148968,-0.7196200980351031,0.1302101784802118,Seq_38,1.3645474817346026,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.6657268782917374,4.599261029999528,0.139885597394316,0.44559597809209983,Seq_39,0.01942257069827759,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),2.810827793738836,3.024449804235309,0.8877922039310082,0.11979370433018079,Seq_41,0.03300726793134938,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.340391788424422,4.189690728926299,0.30996527370923954,0.3937826322774743,Seq_44,0.09823020601085466,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.9505130185198185,2.5750247404669473,0.3348517255880712,0.28645892373980425,Seq_46,0.09967155865753666,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-3.6622652002818494,8.807108338968431,-0.3897130989131955,0.2968755499292992,Seq_49,1.1590116388114815,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Dysgonomonas,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),3.531807725653029,3.9537420790014632,0.7508589474819831,0.19689226379422683,Seq_51,0.018426567905076865,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Fulvimonas,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.26905467023497476,4.361099217495283,0.049379696446538716,0.481865325598072,Seq_52,0.02523192731497226,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.8763583659338652,2.9477553278718878,0.5646383376018338,0.2812506115426518,Seq_54,0.09937358005848189,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,T2WK15B57,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-10.06619162722098,7.278405669243448,-1.0693272723184697,0.19689226379422683,Seq_55,0.8693262360741116,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Ereboglobus,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.8143029196607623,3.405444969785635,0.2099986940303114,0.3730572983788177,Seq_56,0.05020931141059899,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Ereboglobus,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.267771958469261,2.115163554162088,0.4970314972322024,0.23958414114009113,Seq_57,0.12553549539056044,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.5826904054717073,3.13055319069586,-0.3928559084613473,0.28497468346637034,Seq_60,0.009697515348096116,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Budviciaceae,Pragia,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),4.640341024120312,3.1156309478536226,1.44322885124524,0.04167314954359542,Seq_61,0.02554202323803833,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-5.0781020249130355,7.587860164668092,-0.6819372755758051,0.20833433271194932,Seq_62,0.48244604470826746,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Erysipelatoclostridium,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.4829790968955674,8.316723448246567,-0.05942202997633021,0.4947916784415895,Seq_65,0.8758920740019096,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-5.032515894116318,7.069722308676689,-0.7071662217291339,0.23316145645076272,Seq_67,0.816173690754279,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-4.679824699970336,5.730850787397426,-0.6518994979592235,0.24352409472047634,Seq_68,0.021596663133828922,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.4867301941283406,4.3326697039873805,-0.28548736647517303,0.34715063626832904,Seq_70,0.007870956875980915,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Dysgonomonas,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),7.4546074479605915,5.863928374971004,1.3282087861264067,0.005260450607949098,Seq_75,1.1843160981851235,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.8851777446072879,5.41934060167436,-0.19231945912260204,0.4041453003463785,Seq_76,0.32549950531098554,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Vitreoscilla,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.8936144429095538,4.463837486029382,-0.3508066697367376,0.3212439818290868,Seq_79,0.0034840430826813197,Bacteria,Bacteroidota,Bacteroidia,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),3.0236870849466433,3.96893660249565,0.6555214503586893,0.17708458560117712,Seq_82,0.0075491749372313035,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.0521994502698995,4.785939427873143,0.17377376620353926,0.41145853996478227,Seq_84,4.1910797059538477e-4,Bacteria,Rare,vadinHA49,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.4354629352372354,4.3798645269050995,0.29946244401850725,0.3072921782887413,Seq_85,0.07214299581692782,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.019912159840427712,4.881464181845543,0.004607368971156237,0.5,Seq_89,0.002580400347849915,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rs-E47_termite_group,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.520044083592226,6.750816443137584,-0.2287156089835965,0.39062525967192036,Seq_92,0.009334390367387459,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),10.707986559943606,5.315606031859533,1.9775721029914282,0.005260450607949098,Seq_93,0.667376256044863,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.4178772570475795,4.409397583394129,0.09192703110200988,0.44791678569462046,Seq_97,0.013891631010864141,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Desulfobulbus,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.367037587787138,5.46430949511245,0.237679510370014,0.38860129850521385,Seq_98,0.002095539852976924,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechloromonas,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.07676240948332325,4.107231749999279,0.02019903640834015,0.48958335689084814,Seq_101,0.008360691323450695,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.5888459685681857,1.3717761842657974,0.9980866876437374,0.19171095726038398,Seq_103,1.2578848013490973,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.5300386371726891,5.437012615163311,0.06984687994835434,0.4663213192119982,Seq_105,0.002973610906486574,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Candidatus_Symbiothrix,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-2.521706482397148,8.512277073093106,-0.2630946117884166,0.38860129850521385,Seq_107,0.48739671582470456,Bacteria,Rare,NA,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.3900795702116469,5.5825515430688375,0.23060769462815378,0.4041453003463785,Seq_109,8.382159411907695e-4,Archaea,Rare,Thermoplasmata,Methanomassiliicoccales,Methanomethylophilaceae,Candidatus_Methanoplasma,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.34232455320399957,3.1952385804846983,-0.10672688769020405,0.44791678569462046,Seq_111,0.006009176393172854,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),3.484448227496372,3.4343041025693606,0.8562022054205976,0.18652965283039225,Seq_112,0.1358739850917523,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.887676047249145,5.403596087773832,0.32908366217464746,0.3645836636784878,Seq_114,0.002095539852976924,Bacteria,Rare,NA,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),2.136900070629582,3.684658396646406,0.6420667472125914,0.2487054153984285,Seq_121,0.032950651640358625,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-6.918428292838711,6.599262017804029,-0.9011468352118845,0.20833433271194932,Seq_127,0.4144301133440125,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.2153412334606797,3.9401841485328744,-0.24747866604592988,0.3437503914342893,Seq_129,9.954408807660911e-4,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.8850268815394182,4.071443731966719,0.1916174353353704,0.41450796904173526,Seq_132,0.009042990191694737,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),2.5575745769792446,4.6305003556112405,0.4425851205789755,0.27979335730170235,Seq_134,0.0075498288705456015,Bacteria,Bacteroidota,Bacteroidia,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-3.1131690750436203,7.0371239042288956,-0.4034970753964384,0.3056999938648578,Seq_139,0.22136405940497872,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.154130235296849,2.3513608706173255,0.06527402622959336,0.4663213192119982,Seq_142,0.034570947771115884,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Puniceicoccaceae,Cerasicoccus,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-2.20327092278208,4.649194856361613,-0.43711902757792664,0.3437503914342893,Seq_149,0.0017561421070193001,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-2.326384211501159,4.306588684616468,-0.47948657805911166,0.26424938284549565,Seq_150,0.004479483963447411,Bacteria,Bacteroidota,Bacteroidia,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-2.4912903230244616,7.112301242493864,-0.2690953234355211,0.3730572983788177,Seq_151,0.19023386631776815,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.5830550728438606,5.0367287842597355,-0.3192060236408327,0.3854169400435014,Seq_154,0.001045915699194645,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-2.069891475657732,4.5817800854557,-0.38845722889418505,0.3125004932063641,Seq_155,0.0034840430826813197,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalobacter,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),2.701182613494021,3.877054539589336,0.6297452231082172,0.2124361944531906,Seq_156,0.004613457343120719,Bacteria,Rare,vadinHA49,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.7557392216893417,5.161249090222979,0.15122020356789945,0.44559597809209983,Seq_160,4.1910797059538477e-4,Archaea,Rare,Thermoplasmata,Methanomassiliicoccales,Methanomethylophilaceae,Candidatus_Methanoplasma,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),2.0366579733187526,5.7606853364382244,0.3350545481434437,0.3593753451929687,Seq_161,0.0012573239117861545,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.5609536444600893,4.241629820673845,-0.27761626220182195,0.34715063626832904,Seq_162,8.780710535096501e-4,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Galbitalea,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),3.130176845712616,4.258636154787526,0.6631466389768952,0.17708458560117712,Seq_165,0.011324416339161253,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-4.967142094060886,5.383744876075664,-0.9042948437666035,0.20312603648703628,Seq_170,0.027973294298307666,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Uliginosibacterium,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.9309499054883617,5.674432775569772,0.31683013844530017,0.38860129850521385,Seq_178,0.2338248622250677,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Intestinimonas,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-2.5217794446707114,5.213366488549271,-0.37203468289076247,0.29015601023893667,Seq_179,0.003951319740793425,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.699963193590933,4.8932396800910105,0.10431056873477429,0.44559597809209983,Seq_181,0.01111726203104375,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.7404203906321527,4.264562015910894,-0.15281118380517936,0.39583357948982467,Seq_182,4.977204403830456e-4,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.2618220483873319,4.878532804107566,-0.059938445359710005,0.48437503535546167,Seq_183,0.09944982333113789,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,yanoikuyae,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-2.321792291621981,5.335321023297612,-0.3835871750611882,0.3437503914342893,Seq_184,0.0061464973745675505,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,panaciterrae,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),3.6714907888298516,4.212441032281289,0.8089529456990443,0.15625147348268187,Seq_186,0.020943177528592066,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.8673349467098257,4.31410506122675,0.17589277631794115,0.4093266346210062,Seq_192,0.007706399876806626,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.6079135546597572,4.634889460788325,-0.3025774052970216,0.3212439818290868,Seq_198,0.0013171065802644749,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylophilus,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.5480669519281118,4.069120803440325,0.2924769745570563,0.3333337571830611,Seq_199,0.004194349372525334,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-8.961392317492516,3.1966364609443256,-2.7524975447999314,3.6539984880401186e-4,Seq_204,0.14526092942214722,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-5.299605445595281,7.388371569977445,-0.7049988113069455,0.22279882279503002,Seq_207,0.13529766231256388,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-2.750221499150383,4.655673762945978,-0.533407181040896,0.2538867370173688,Seq_211,0.009954408807660914,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),2.06569473284022,4.481122666214671,0.3649337882203231,0.30208386385344066,Seq_213,0.008388698745050669,Archaea,Rare,Thermoplasmata,Methanomassiliicoccales,Methanomethylophilaceae,Candidatus_Methanoplasma,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),2.7578839535662,5.381505992718459,0.5137340156654292,0.28645892373980425,Seq_224,0.039426884101738134,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,T2WK15B57,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.6965757022369958,5.8813391855822585,-0.12497722144731288,0.4041453003463785,Seq_228,0.01425097558727206,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.7189884985916581,8.444969956737642,-0.17502336369580623,0.3854169400435014,Seq_234,0.2463131471603389,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-2.201923985198696,4.684087910993924,-0.3706447399896547,0.33160664253884775,Seq_237,0.002195177633774125,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.4855495129524643,2.8119507907557146,-0.47847452560311876,0.21761750791097167,Seq_239,0.007376444200089215,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),2.8950065409489856,3.741500379924955,0.6169974335690842,0.23316145645076272,Seq_242,0.003326910163985661,Bacteria,Rare,vadinHA49,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.2189710366520976,2.840959190832339,-0.33713710297483207,0.3212439818290868,Seq_243,0.17655912858840095,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),2.056146665601462,4.825181539409699,0.3745800688381983,0.35416702697949315,Seq_245,0.013421917992081069,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),2.900466567384001,4.697585130962058,0.5506203774984006,0.2746120317825454,Seq_248,0.16065502215602193,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Intestinimonas,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.7257361418975785,5.265392660095001,0.26924447273660085,0.34895870905425247,Seq_250,0.0012573239117861545,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Williamwhitmaniaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),2.8252025874969604,7.047502700992827,0.40625653830918923,0.3626946327483506,Seq_251,0.14410312449993798,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-2.7951252144601355,4.368726331875978,-0.6218205406300441,0.17616705103658836,Seq_267,0.06437177868809905,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.0206383293253802,4.786418545087785,0.19346083546598164,0.41450796904173526,Seq_273,0.002118321521323967,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.5912596494923141,5.36328078793266,-0.10061873449121339,0.4635417495227036,Seq_275,0.00963995892851027,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.9736033412470482,9.553737921785066,-0.2689291472311884,0.36979198242064654,Seq_276,0.1866959523062441,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.3210028305845922,3.9957329045724714,0.2809323188654438,0.3229171243820439,Seq_279,0.010544021266505912,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),3.0929654591423787,4.203663356404806,0.6740564661289419,0.21354263060221784,Seq_281,0.007968936841140986,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),6.4240093791384965,3.4984171919535045,1.7710959138749969,3.6539984880401186e-4,Seq_283,0.47372632890112426,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.4242190056049822,2.6316491767029833,0.28106716302124735,0.34715063626832904,Seq_285,0.2148760632645773,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.39891029563967706,3.8245293044559716,0.08693515423914427,0.435233307989157,Seq_293,0.010600152348957084,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),3.239506125667334,4.095802062479642,0.7351844990797152,0.22916753310245255,Seq_295,0.008793849015285899,Archaea,Rare,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),3.6858548456430187,4.281409773413942,0.7666022437343144,0.1709857541070528,Seq_301,0.009645368723522525,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.6179374523640462,2.582928230740076,0.5314668212398412,0.2447924468177518,Seq_309,0.12883709427339357,Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,Victivallaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),4.3680133327442086,4.822154726420003,0.8898534163977009,0.18229287116029563,Seq_313,0.12972980382955168,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),3.9246874005936494,4.4292249037602875,0.8702134970255935,0.16666802294762778,Seq_314,0.017614959497977808,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.4706523295305409,4.684021559961986,0.07960700705623594,0.44559597809209983,Seq_325,0.028778702902494374,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.28119067426075084,3.6741133317543584,-0.05618966263429517,0.4611399838382424,Seq_326,0.002673180629776225,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.7265527989135103,4.5586671759435955,0.14932181005380593,0.45077731327022447,Seq_329,4.0515027023523025e-4,Archaea,Rare,Thermoplasmata,Methanomassiliicoccales,Methanomethylophilaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.9557704351448093,4.836505289432234,-0.20050097372767145,0.3834199649231569,Seq_340,4.3903552675482503e-4,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-2.67089280290799,5.033694222055838,-0.462874791847782,0.28645892373980425,Seq_341,0.010452129248043958,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.8919361213422254,5.09459584032403,0.15311957392951425,0.4062502196473848,Seq_346,4.0515027023523025e-4,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NA,NA,NA,Fail
