Comparison,diff.btw,diff.win,effect,overlap,OTU,baseMean,Kingdom,Phylum,Class,Order,Family,Genus,Species,Significance
Antibiotics (2X) _vs_ Antibiotics (5X),-1.7329364685221869,3.712073465695135,-0.3988229976059833,0.2694307069493125,Seq_2280,0.005733990943320629,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Cohnella,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.7944900735621232,1.959225862006468,-0.3278381314264749,0.3108813227407097,Seq_2287,0.013211612547428126,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.5264474165646424,4.395256410238501,0.10085803305067945,0.38860129850521385,Seq_2288,0.014685895226917798,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,KF-JG30-B3,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.3216039971755613,1.2958556818800684,-0.253086615958587,0.3937826322774743,Seq_2289,0.016169011020454028,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,SWB02,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-2.135007953914111,2.10837511022903,-0.9238873726193146,0.10362932940435422,Seq_2290,0.007717858966074454,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.1921789094704902,4.312307987936962,-0.048302465459091344,0.47668399009963064,Seq_2291,0.006365134996751268,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.6125552987801797,2.679648410550456,0.23780601693737385,0.41450796904173526,Seq_2292,0.006435465408257528,Bacteria,Rare,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.012673510345458716,1.364758618368863,-0.013701094889414976,0.48958335689084814,Seq_2293,0.01631872762282367,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.1314830589538891,1.3382767362976749,-0.7671950555907039,0.19791774206198248,Seq_2303,0.007150485098381435,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Mumia,xiangluensis,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.3530126573521208,4.688909609605807,-0.24516794108364812,0.41450796904173526,Seq_2304,0.008382054000556697,Bacteria,Rare,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.6434635863959537,1.8117961766373147,-0.31445612817015456,0.2968755499292992,Seq_2305,0.010450097365805915,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,luojiensis,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.557886846097615,1.8101142779592037,-0.8582353793540793,0.09375270194648697,Seq_2306,0.013907729787274888,Bacteria,Actinobacteriota,Actinobacteria,Kineosporiales,Kineosporiaceae,Kineosporia,rhamnosa,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-2.3397242331284396,3.9133701447820917,-0.5063319723879197,0.2694307069493125,Seq_2307,0.01087993852486823,Bacteria,Actinobacteriota,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.8549305607340143,1.256480637098993,-0.6247622276504641,0.2447924468177518,Seq_2308,0.011466136606971924,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.2242371633840543,5.36249459346115,0.18949282952300264,0.43005197308151655,Seq_2309,0.008881064234368505,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.7323639886737601,1.663160600934611,0.3752291685497531,0.3072921782887413,Seq_2326,0.010607637651360361,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophaga,soli,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.8970296269659856,2.0942476613079677,-0.888260985753403,0.10881054626871159,Seq_2327,0.011452960535960894,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Ellin6055,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.7286631128145711,1.4166612736041877,-0.42764519059556144,0.27979335730170235,Seq_2334,0.011566318864221355,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Sporichthyaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-2.707860699425134,3.3258159163779464,-0.6817693905040738,0.2590680595179744,Seq_2336,0.009158462435046553,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-3.3755962465778646,3.7728898915650317,-0.7397870093436321,0.16145974640553556,Seq_2340,0.010978004921015597,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.3497882232553744,2.2794036081882245,-0.49996420364269456,0.2447924468177518,Seq_2341,0.011470902801998866,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.2087915460233765,1.2237811856923075,0.8512831374150144,0.14583494005856223,Seq_2342,0.011254089954696001,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),2.7188193997682246,2.5686498447209667,0.9886558550565494,0.1139917747882861,Seq_2343,0.0157268470347014,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.8696835927373483,1.5626214559134501,0.47974969436261106,0.2500007535053072,Seq_2344,0.01340848247386372,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.6746995262473767,4.593224517365949,-0.12218914306359088,0.44559597809209983,Seq_2345,0.023892781583374125,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.3767270581075106,3.1337335886258026,0.07731568157586627,0.43229182258312365,Seq_2346,0.017900498646318545,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,Archangium,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.2814720417890575,4.355281803404783,0.27199573446857417,0.3678759654424863,Seq_2351,0.0012933598903230815,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.0151046621076896,1.4215416288934817,0.650608253187674,0.2538867370173688,Seq_2353,0.012641416305728145,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Rhodoblastus,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.043068789429590026,4.252555832730412,-0.00952928752696626,0.4947916784415895,Seq_2355,0.011329641642191296,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.3812497274534765,2.0251681243410466,-0.13957415603760948,0.40104189948542546,Seq_2356,0.01656696417287154,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_13,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-2.0210312593459374,2.108971648260858,-0.9685184282107777,0.0725424130337005,Seq_2357,0.013077909291604935,Bacteria,Rare,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),3.180512006546704,3.0573269871304127,0.8722208230788244,0.08290462227165131,Seq_2358,0.011733185198467052,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.6953304150326112,4.450427044265897,-0.33769077640317524,0.3626946327483506,Seq_2359,0.008781589001053393,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.3405962133919846,1.514737628275319,-0.786603612595723,0.22916753310245255,Seq_2360,0.01527446229539681,Bacteria,Chloroflexi,JG30-KF-CM66,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.07192920103729161,1.2290178708455706,0.05106164710812165,0.481865325598072,Seq_2361,0.015298207842907984,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.7362818504354376,1.998986291815866,-0.33739446784233845,0.28645892373980425,Seq_2362,0.013363223736736027,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,arcticus,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.36354587154514917,1.2145378596883933,-0.2682528667526507,0.39062525967192036,Seq_2363,0.018098666080690627,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.17641747274923691,1.5727969105270168,0.09864839287115364,0.4635417495227036,Seq_2364,0.012522133791672252,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.8995298785861161,4.941047276807274,0.16111419704014565,0.40104189948542546,Seq_2371,0.0012933598903230815,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),2.6042184406578164,2.6866127564588362,0.8252036737985731,0.14583494005856223,Seq_2380,0.007544331512648272,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,IS-44,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.3050320165715723,1.5638505502497253,-0.18161758502521586,0.4166668604270799,Seq_2381,0.010105327041698068,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.24690748279013075,5.086650662698262,0.045271674380247776,0.45595864852165235,Seq_2382,0.012509564895200248,Bacteria,Rare,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonas,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.3324712151635829,1.9745849480936934,0.12158376227899309,0.41450796904173526,Seq_2383,0.01259291672505866,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Singulisphaera,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.2773591889435068,4.67146149996817,0.25613181846311706,0.3333337571830611,Seq_2384,0.008871207005679326,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.042861465866503856,1.3783950461334529,0.026076835935325705,0.4922279966661879,Seq_2385,0.011978598196657858,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriae_or,Acidobacteriae_fa,Paludibaculum,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),2.776406299111854,2.593173233701658,0.855226022047106,0.22395923090300057,Seq_2386,0.021274753169298184,Bacteria,Actinobacteriota,Actinobacteria,Glycomycetales,Glycomycetaceae,Glycomyces,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.8034540496874492,4.999514488924515,-0.13157026604576685,0.4635417495227036,Seq_2387,0.020839965243417524,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.7726257123847597,1.6143455330990903,0.44617369835016096,0.3212439818290868,Seq_2392,0.007935807926588906,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,koreense,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.5204675025987342,3.6821991716106135,-0.11251341047651453,0.45077731327022447,Seq_2399,0.014810068474121939,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ochrobactrum,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.4008867206628226,2.4857552665851843,-0.11266263277130567,0.43005197308151655,Seq_2400,0.008811366542461918,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.2051934790657235,1.694177309080053,-0.14763491598082898,0.44791678569462046,Seq_2401,0.012456634156237208,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Niabella,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.5925990614847567,1.4151395396348079,0.94690366525253,0.12500193748673707,Seq_2403,0.011929218232078506,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.0978945854442603,1.7124600400934877,-0.6374594626063845,0.26562567900481326,Seq_2404,0.01663628010923139,Bacteria,Rare,Oligoflexia,0319-6G20,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.7447549729632792,2.5074349443882813,0.26823255848799876,0.3802086206168476,Seq_2405,0.016358255555648814,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),2.4056297203965835,3.974149051414389,0.5893982558848281,0.22395923090300057,Seq_2413,0.0024978339821851657,Bacteria,Rare,Cyanobacteriia,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.438058185187809,4.883551029227482,0.2549075530371836,0.3937826322774743,Seq_2414,0.0077776038967141995,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),3.341932547242232,2.5581195572561546,1.254214737332442,0.05208845857586993,Seq_2415,0.0037911938725082475,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Leptothrix,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.2610564611894244,4.811779937193523,-0.21404908181345958,0.4166668604270799,Seq_2416,0.0060124474573610195,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),4.330982233402048,3.0390048511087127,1.4068949749511046,0.031096780297450517,Seq_2419,0.00943096031939545,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Chitinibacteraceae,Silvimonas,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.6871652913709614,1.4015099411651306,-1.0625885841192804,0.12435426095506012,Seq_2420,0.010056481155238866,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Hymenobacteraceae,Adhaeribacter,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-2.6259091197324427,5.045007792438017,-0.4415414405938257,0.33854207413757076,Seq_2421,0.004184345526516197,Bacteria,Myxococcota,Polyangia,Polyangiales,Phaselicystidaceae,Phaselicystis,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),3.1241491470506633,2.767942908672701,1.0062802878137531,0.10362932940435422,Seq_2422,0.009061618346683868,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,aquaedulcis,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.3048286964007652,2.3311380264287758,-0.46686987253502443,0.21761750791097167,Seq_2423,0.007477046826738939,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.8016329835053888,2.796904027789777,0.1962512438654062,0.41968930359850415,Seq_2424,0.015547785184265295,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,Planctomicrobium,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),2.424872598107605,3.3828621808111263,0.6349469790672605,0.29166723654711024,Seq_2425,0.00935241818373964,Bacteria,Rare,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.2808268771762439,2.167946061547518,0.11126595698599928,0.44041464299558164,Seq_2426,0.014867275586700122,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,Candidatus_Paracaedibacter,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.000730397423041,2.5038103147201696,-0.29951390446275716,0.3367879734466224,Seq_2427,0.013080493515054307,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.9112087993122069,4.717391088154424,-0.4123281653570796,0.2487054153984285,Seq_2428,0.007999345274532603,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.5113657436826262,4.960002574083918,-0.2832666042778658,0.3626946327483506,Seq_2429,0.007730291117757066,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.12235781964613412,1.4546440568580383,0.059121569989112124,0.4611399838382424,Seq_2430,0.01232520833947198,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.3772297546043619,1.559746236465548,-0.2557548347393839,0.41450796904173526,Seq_2431,0.014872719284757288,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Dyadobacter,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.1808748887410827,1.1355140746741759,0.9460522810019936,0.13471677847261812,Seq_2432,0.01163904254475749,Bacteria,Bacteroidota,Bacteroidia,NA,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.42425493272250403,4.489256615812519,0.09204108106651718,0.45595864852165235,Seq_2438,0.002142914406415728,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.6228055340337617,4.206049260225869,-0.28751753679732794,0.3730572983788177,Seq_2443,0.013537839411041383,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Crossiella,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),4.0265150509460526,4.254418466841696,0.8723046421038162,0.1709857541070528,Seq_2445,0.008356899864206044,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,dokdonensis,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.0242498096545871,2.023364866366843,-0.43966119799503833,0.2500007535053072,Seq_2446,0.008519003973112218,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.6711955018823028,3.3053239462660278,-0.41244163145659063,0.3160626520705316,Seq_2447,0.011601326251483836,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.6409399140953562,2.4685159064305973,-0.20604928673489592,0.4166668604270799,Seq_2448,0.01435513966010444,Bacteria,Rare,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.229330508466731,2.2986514038682717,-0.43377415860396673,0.28497468346637034,Seq_2449,0.01022090098165394,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.9889523911827887,4.788544867972675,0.1836674961298862,0.39896396622826796,Seq_2450,0.012821131311442642,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hirschia,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.8428958568040033,4.13303114149278,0.16170111558414463,0.42487063828157756,Seq_2455,0.005776357601649312,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),2.149598364608731,3.986378302884753,0.4385104602761354,0.29166723654711024,Seq_2465,0.0048534834344405595,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.08980072889810575,1.40181298089633,0.05079288209221793,0.4715026546350488,Seq_2466,0.011022359411896271,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Frankiaceae,Jatrophihabitans,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.7212003679368681,2.2437159423180812,-0.2620212080444284,0.3575133003109629,Seq_2467,0.0065456003535866,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),2.1040106942239163,4.528217426713845,0.483441200866418,0.2590680595179744,Seq_2468,0.008248449871627705,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.5818830986815327,1.9963598184402525,0.19499899936186946,0.3645836636784878,Seq_2469,0.007728362890700968,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.5939213320807699,2.0795860433450937,0.1804408053454774,0.3782386315434618,Seq_2470,0.008177375812911045,Bacteria,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Dactylosporangium,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-3.580281297873082,4.372297521093056,-0.6694371365089813,0.18652965283039225,Seq_2471,0.006353864641625359,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.4365115919668945,2.3504539085953304,0.49743816780061856,0.17187630277713065,Seq_2472,0.011084722764705107,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,Alkanibacter,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.7570860861753346,1.9349175650621886,-0.33733972373926446,0.33160664253884775,Seq_2473,0.013617531728892355,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,NA,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.36867767004801255,1.2654927323099008,-0.28468027327649703,0.3802086206168476,Seq_2474,0.013848105523870965,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Dyadobacter,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.15087733429228045,1.338381851283664,-0.11252710147461742,0.42487063828157756,Seq_2475,0.012289918469931365,Bacteria,Rare,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.3651658883207052,1.6120658491896496,-0.20565391781871217,0.4041453003463785,Seq_2476,0.014150702778163762,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.8918604202892784,3.977156974033684,-0.45350066508400455,0.2968755499292992,Seq_2490,0.0014190838394732362,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Methylobacillus,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.8193252783290195,4.307382348893877,-0.14186422750094213,0.39583357948982467,Seq_2491,0.013533537356015026,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,Planctomicrobium,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.440540090242397,2.911070513841839,-0.41052344164999527,0.3212439818290868,Seq_2492,0.012102717433162708,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-2.0497404642868995,4.535070052259112,-0.41258382611235156,0.3108813227407097,Seq_2493,0.0025106073159097183,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.4700976571587052,2.4563295681061508,-0.14429974256213618,0.39062525967192036,Seq_2494,0.007636429902309081,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.5008638548680411,1.689939379236292,0.2748021508676304,0.36979198242064654,Seq_2495,0.01646485659044713,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),1.0408941944046095,1.6331984917896936,0.6327731174240807,0.21875093003607377,Seq_2506,0.005213644198307479,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.36493144531710886,3.0267787913286055,0.10228683194210272,0.435233307989157,Seq_2517,0.0034123969880765544,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-0.5732761364693699,3.9613002737266596,-0.1424697094690589,0.38860129850521385,Seq_2518,0.008413928076502392,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),-1.3307447091225448,4.516524836923427,-0.23542754893854806,0.3750003014047682,Seq_2519,0.005612263026097011,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),2.978831283809903,2.905070214355585,0.9203507540539524,0.09844812603851023,Seq_2520,0.01019743670850513,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,NA,Fail
Antibiotics (2X) _vs_ Antibiotics (5X),0.7344393139888084,1.5520459207399684,0.48093132576121655,0.3108813227407097,Seq_2521,0.009478582728309799,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,NA,NA,Fail
