ASV	Kingdom	Phylum	Class	Order	Family	Genus
Seq_8035	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Candidatus Soleaferrea
Seq_8036	Bacteria	Planctomycetota	vadinHA49	Unclassified	Unclassified	Unclassified
Seq_8037	Bacteria	Firmicutes	Clostridia	Unclassified	Unclassified	Unclassified
Seq_8038	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Unclassified
Seq_8039	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_8040	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Cystobacter
Seq_8041	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
Seq_8042	Bacteria	Firmicutes	Clostridia	Unclassified	Unclassified	Unclassified
Seq_8043	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Unclassified
Seq_8044	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
Seq_8045	Bacteria	Firmicutes	Clostridia	Hungateiclostridiaceae	HN-HF0106	Unclassified
Seq_8046	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Unclassified
Seq_8047	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
Seq_8048	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium
Seq_8049	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_8050	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	Terrimicrobium
Seq_8051	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae	Unclassified
Seq_8052	Bacteria	Firmicutes	Clostridia	Unclassified	Unclassified	Unclassified
Seq_8053	Bacteria	Chloroflexi	KD4-96	Unclassified	Unclassified	Unclassified
Seq_8054	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Taibaiella
Seq_8055	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_8056	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Unclassified
Seq_8057	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Unclassified
Seq_8058	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Unclassified
Seq_8059	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_8060	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_8061	Bacteria	Firmicutes	Bacilli	RF39	Unclassified	Unclassified
Seq_8062	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Unclassified	Unclassified
Seq_8063	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	Terrimicrobium
Seq_8064	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
Seq_8065	Bacteria	Firmicutes	Clostridia	Oscillospirales	Unclassified	Unclassified
Seq_8066	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	IMCC26207
Seq_8067	Bacteria	Firmicutes	Bacilli	Brevibacillales	Brevibacillaceae	Brevibacillus
Seq_8068	Bacteria	Firmicutes	Clostridia	Oscillospirales	Unclassified	Unclassified
Seq_8069	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
Seq_8070	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Unclassified
Seq_8071	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 13
Seq_8072	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	Unclassified	Unclassified
Seq_8073	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	Unclassified	Unclassified
Seq_8074	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
Seq_8076	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Aeromicrobium
Seq_8077	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Taibaiella
Seq_8078	Bacteria	Firmicutes	Bacilli	Lactobacillales	Listeriaceae	Listeria
Seq_8080	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	Desulfitobacteriaceae	Desulfitobacterium
Seq_8081	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
Seq_8084	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Altererythrobacter
Seq_8085	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
Seq_8086	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Unclassified
Seq_8087	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NK4A214 group
Seq_8088	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium
Seq_8089	Bacteria	Firmicutes	Bacilli	RF39	Unclassified	Unclassified
Seq_8090	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Spirosoma
Seq_8091	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Unclassified
Seq_8092	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	1174-901-12
Seq_8093	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_8094	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
Seq_8095	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria
Seq_8096	Bacteria	Firmicutes	Clostridia	Unclassified	Unclassified	Unclassified
Seq_8097	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
Seq_8098	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Adhaeribacter
Seq_8099	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter
Seq_8100	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
Seq_8101	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Unclassified
Seq_8102	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Leucobacter
Seq_8103	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
Seq_8104	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Unclassified
Seq_8105	Bacteria	Myxococcota	Polyangia	Blfdi19	Unclassified	Unclassified
Seq_8106	Bacteria	Chloroflexi	KD4-96	Unclassified	Unclassified	Unclassified
Seq_8107	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	Unclassified	Unclassified
Seq_8108	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales Incertae Sedis	Nordella
Seq_8109	Bacteria	Firmicutes	Clostridia	Unclassified	Unclassified	Unclassified
Seq_8110	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium] coprostanoligenes group	Unclassified
Seq_8111	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium
Seq_8112	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Nostoc PCC-73102
Seq_8113	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus
Seq_8114	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus
Seq_8115	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Luteibacter
Seq_8116	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Kribbella
Seq_8117	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	Unclassified	Unclassified
Seq_8118	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter
Seq_8119	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_8120	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Termite planctomycete cluster
Seq_8121	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	UCG-009
Seq_8122	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Unclassified	Unclassified
Seq_8123	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
Seq_8124	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Unclassified	Unclassified
Seq_8125	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Nesterenkonia
Seq_8126	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter
Seq_8127	Bacteria	Desulfobacterota	Desulfarculia	Desulfarculales	Unclassified	Unclassified
Seq_8128	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Unclassified
Seq_8129	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Unclassified
Seq_8130	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter
Seq_8131	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Unclassified
Seq_8132	Bacteria	Firmicutes	Bacilli	RF39	Unclassified	Unclassified
Seq_8133	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Larkinella
Seq_8134	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Unclassified
Seq_8135	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Candidatus Soleaferrea
Seq_8136	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	Unclassified
Seq_8137	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium
Seq_8138	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys
Seq_8139	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter
Seq_8140	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Unclassified
Seq_8141	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter
Seq_8142	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Dietziaceae	Dietzia
Seq_8143	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
Seq_8144	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
Seq_8145	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Unclassified
Seq_8146	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Unclassified
Seq_8147	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Unclassified
Seq_8148	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_8149	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Terribacillus
Seq_8150	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Weeksella
Seq_8151	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Polymorphobacter
Seq_8152	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium
Seq_8153	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	Unclassified
Seq_8154	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Iamiaceae	Iamia
Seq_8155	Bacteria	Firmicutes	Clostridia	Unclassified	Unclassified	Unclassified
Seq_8156	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
Seq_8157	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavitalea
Seq_8158	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia
Seq_8159	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
Seq_8160	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Unclassified
Seq_8161	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	Unclassified
Seq_8162	Bacteria	Firmicutes	Clostridia	Unclassified	Unclassified	Unclassified
Seq_8163	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Unclassified
Seq_8164	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Unclassified
Seq_8165	Bacteria	Firmicutes	Bacilli	Bacillales	Unclassified	Unclassified
Seq_8166	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter
Seq_8167	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	KD3-10
Seq_8168	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Unclassified
Seq_8169	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
Seq_8170	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia
Seq_8171	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Lapillicoccus
Seq_8172	Bacteria	Firmicutes	Clostridia	Oscillospirales	Unclassified	Unclassified
Seq_8173	Bacteria	Firmicutes	Clostridia	Unclassified	Unclassified	Unclassified
Seq_8174	Bacteria	Firmicutes	Clostridia	Unclassified	Unclassified	Unclassified
Seq_8175	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Unclassified
Seq_8176	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
Seq_8177	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio
Seq_8178	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Unclassified
Seq_8179	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Unclassified
Seq_8180	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter
Seq_8181	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Cellulomonadaceae	Pseudactinotalea
Seq_8182	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Scytonema UTEX 2349
Seq_8183	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Dechloromonas
Seq_8184	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia
Seq_8185	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia
Seq_8186	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Unclassified
Seq_8187	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Unclassified
Seq_8188	Bacteria	Firmicutes	Clostridia	Unclassified	Unclassified	Unclassified
Seq_8189	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
Seq_8190	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces
Seq_8191	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Leucobacter
Seq_8192	Bacteria	Firmicutes	Clostridia	Oscillospirales	Unclassified	Unclassified
Seq_8193	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula
Seq_8194	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
Seq_8195	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Unclassified
Seq_8196	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Promicromonosporaceae	Promicromonospora
Seq_8197	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Unclassified
Seq_8198	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae	Unclassified
Seq_8199	Bacteria	Firmicutes	Clostridia	Oscillospirales	Unclassified	Unclassified
Seq_8200	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Unclassified	Unclassified
Seq_8201	Bacteria	Firmicutes	Clostridia	Oscillospirales	Unclassified	Unclassified
Seq_8202	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Smaragdicoccus
Seq_8203	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas
Seq_8204	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Myxococcus
Seq_8205	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Unclassified
Seq_8206	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium
Seq_8207	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Microcystaceae	Chalicogloea CCALA 975
Seq_8208	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia
Seq_8209	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Unclassified	Unclassified
Seq_8210	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Unclassified
Seq_8211	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27 clade
Seq_8212	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodomicrobiaceae	Rhodomicrobium
Seq_8213	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter
Seq_8214	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hirschia
Seq_8215	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
Seq_8216	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Belnapia
Seq_8217	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	Unclassified
Seq_8218	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	Unclassified	Unclassified
Seq_8219	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinomycetospora
Seq_8220	Bacteria	Elusimicrobiota	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	Elusimicrobium
Seq_8221	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Candidatus Soleaferrea
Seq_8222	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Unclassified
Seq_8223	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia
Seq_8224	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	UCG-009
Seq_8225	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Unclassified
Seq_8226	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Unclassified
Seq_8227	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Candidatus Soleaferrea
Seq_8228	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Unclassified
Seq_8229	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter
Seq_8230	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella
Seq_8231	Bacteria	Planctomycetota	vadinHA49	Unclassified	Unclassified	Unclassified
Seq_8232	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_8233	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-011	Unclassified
Seq_8234	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Anaerovorax
Seq_8235	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter
Seq_8236	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Unclassified
Seq_8237	Bacteria	Firmicutes	Clostridia	Eubacteriales	Anaerofustaceae	Anaerofustis
Seq_8238	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Cerasicoccus
Seq_8239	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Aquisphaera
Seq_8240	Bacteria	Firmicutes	Clostridia	Unclassified	Unclassified	Unclassified
Seq_8241	Bacteria	Chloroflexi	TK10	Unclassified	Unclassified	Unclassified
Seq_8242	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus
Seq_8243	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Papillibacter
Seq_8244	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium] coprostanoligenes group	Unclassified
Seq_8245	Bacteria	Firmicutes	Clostridia	Unclassified	Unclassified	Unclassified
Seq_8246	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	SH-PL14
Seq_8247	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Azospirillum
Seq_8248	Bacteria	Firmicutes	Clostridia	Oscillospirales	Unclassified	Unclassified
Seq_8249	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter
Seq_8250	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cytophagaceae	Cytophaga
Seq_8251	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
Seq_8252	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
Seq_8253	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
Seq_8254	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_8255	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
Seq_8256	Bacteria	Firmicutes	Clostridia	Unclassified	Unclassified	Unclassified
Seq_8257	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella
Seq_8258	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Unclassified
Seq_8259	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerosporobacter
Seq_8260	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	Unclassified
Seq_8261	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Phyllobacterium
Seq_8262	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
Seq_8263	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Unclassified
Seq_8264	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	Terrimicrobium
Seq_8265	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
Seq_8266	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
Seq_8267	Bacteria	Firmicutes	Clostridia	Unclassified	Unclassified	Unclassified
Seq_8268	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Unclassified
Seq_8269	Bacteria	Firmicutes	Clostridia	Unclassified	Unclassified	Unclassified
Seq_8270	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	Unclassified	Unclassified
Seq_8271	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Unclassified
Seq_8272	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	Unclassified	Unclassified
Seq_8273	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group
Seq_8274	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	Unclassified	Unclassified
Seq_8275	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Enhydrobacter
Seq_8276	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
Seq_8277	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga
